Date Posted,Source,Headline,Preview,Link,PTR Headline Sentiment,Flair Headline Outlook,Flair Headline Score,PTR Preview Sentiment,Flair Preview Outlook,Flair Preview Score
11/19/2024,Metro.co.uk,Gisele Pelicot condemns France's 'macho society' and 'coward' abusers,https://uk.ambafrance.org/We-must-pursue-peace-everywhere-President-tells-UN,Gisele Pelicot has called the trial of her husband and 50 other men for raping her over the course of a decade a 'trial of cowardice'.,0.499,NEGATIVE,0.987,0.508,POSITIVE,0.771
07/06/2024,BBC,The far right came close to power in France. What about the rest of Europe?,https://www.thesun.co.uk/sport/31800263/tour-de-france-heat-training-victor-campenaerts-cycling/,The RN has failed to achieve a majority. French centrist and leftist parties strategically withdrew candidates to bolster each other's contenders.,0.51,NEGATIVE,0.556,0.508,POSITIVE,0.842
09/03/2024,BBC,France sees Channel migrant deaths as a problem of Britain's making,https://www.allblacks.com/news/savea-embraces-open-side-role-against-france,"On Tuesday six children and a pregnant woman were among 12 people who died after a boat carrying dozens of migrants sank off the coast here, in the English...",0.508,NEGATIVE,0.978,0.516,POSITIVE,0.99
09/20/2024,BBC,"Why Britain can't just return migrants to France, as Reform says",https://www.bbc.com/news/articles/c1wenlvn55lo,Reform UK's MPs have been repeating their claim that migrants who are intercepted while crossing the English Channel can just be taken back to France.,0.524,NEGATIVE,0.677,0.519,POSITIVE,0.959
11/19/2024,The Mirror,Dominique Pelicot's daughter yells four chilling words at 'lying' dad across France rape courtroom,https://www.ft.com/content/3d796f47-d548-44b0-95df-d5a31cb029f6,"Dominique Pelicot's daughter yelled four chilling words at her ""lying"" dad across a courtroom in France as he gave evidence in the mass rape...",0.505,NEGATIVE,0.766,0.506,POSITIVE,0.978
08/17/2024,GOV.UK,"Israel-Gaza ceasefire negotiations: UK, France, Germany and Italy foreign ministers' joint statement",https://www.amnesty.org/en/location/europe-and-central-asia/western-central-and-south-eastern-europe/france/report-france/,"Foreign ministers of the UK, France, Germany and Italy gave a statement following an update on Israel-Gaza ceasefire negotiations.",0.504,POSITIVE,0.874,0.525,NEGATIVE,0.744
09/23/2024,Campus France,The European SAFE project,https://corporate.airfrance.com/en/news/air-france-launches-free-ultra-high-speed-wi-fi-board-all-its-aircraft,The SAFE project aims to establish a mechanism to select around 60 at-risk researchers from all over the world (outside the EU) through a call for applications.,0.543,POSITIVE,0.979,0.517,POSITIVE,0.534
09/06/2024,BBC,Has Emmanuel Macron fixed France's political mess?,https://www.ifsc-climbing.org/events/neom-ifsc-masters-2024/news/france-doubles-gold-tally-in-neom-with-agathe-calliet,France's president has been struggling to find a way to frame the outcome as anything but a humiliating personal defeat.,0.498,POSITIVE,0.521,0.505,POSITIVE,0.958
07/07/2024,BBC,Left alliance celebrates as France's far right faces surprise defeat,https://metro.co.uk/2024/11/19/gisele-pelicot-condemns-frances-macho-society-cowards-raped-22023507/,"A left-wing alliance called New Popular Front won the most seats, after a highly charged and abbreviated election called only four weeks ago by...",0.503,POSITIVE,0.897,0.509,NEGATIVE,0.997
10/23/2024,The Guardian,"Does France really make the best bread in the world? As a baker, I’d say … maybe not",https://www.bbc.com/news/articles/c4ng03lnv0vo,"The smell of bread mingles with a sense of newfound freedom as the tip of the baguette, le quignon, is torn off on the way home. This is a...",0.518,POSITIVE,0.902,0.519,POSITIVE,0.874
11/6/2024,Reuters,Netflix under tax fraud investigation as offices in France and Netherlands raided,https://www.bbc.com/news/articles/c9v8272vkxpo,Investigators searched the offices of U.S. streaming giant Netflix in France and the Netherlands on Tuesday as part of a preliminary...,0.499,NEGATIVE,0.97,0.519,POSITIVE,0.816
11/17/2024,ESPN,France boss concerned for players' mental health,https://www.bbc.com/news/articles/cyxeedx40d8o,France manager Didier Deschamps has expressed concern over the growing mental stresses his players face with the congested football calendar...,0.5,NEGATIVE,0.764,0.519,POSITIVE,0.752
09/05/2024,The Guardian,Michel Barnier vows to address feelings of ‘anger’ and ‘injustice’ as France’s new PM,https://www.mirror.co.uk/news/world-news/breaking-dominique-pelicots-daughter-yells-33629311,"Michel Barnier, France's new rightwing prime minister, has vowed to address the nation's feelings of anger, abandonment and injustice, promising...",0.538,POSITIVE,0.987,0.53,POSITIVE,0.872
06/09/2024,BBC,Emmanuel Macron gambles on snap France election after European defeat,https://www.gov.uk/government/news/joint-statement-by-the-foreign-ministers-of-the-united-kingdom-france-germany-and-italy,"Calling a snap election is a huge surprise for France, and a huge risk for President Macron.",0.503,POSITIVE,0.538,0.515,NEGATIVE,0.544
11/13/2024,Le Monde.fr,Drinking water in France threatened with non-compliance due to 'forever chemical',https://www.campusfrance.org/en/the-european-safe-project,"The country's water resources are massively contaminated by a molecule produced by the degradation of flufenacet, a pesticide that was...",0.498,NEGATIVE,1.0,0.516,POSITIVE,0.839
11/19/2024,BBC,Gisèle Pelicot: Ex-husband Dominique giving evidence in mass rape trial that shocked France,https://www.bbc.com/news/articles/cpqj80vyv89o,Gisèle Pelicot's ex-husband Dominique Pelicot is on trial with 50 other men - the BBC's Laura Gozzi is reporting live from the court in...,0.5,POSITIVE,0.997,0.519,POSITIVE,0.907
11/19/2024,LiverpoolWorld,'What a player' - Everton fans' Rafael Benitez claims ring true after France victory as ex-star shines,https://www.bbc.com/news/articles/c0478d1zrldo,Everton FC news: The former unpopular manager was guilty of selling one of their best players at the time.,0.5,POSITIVE,0.999,0.519,POSITIVE,0.915
08/23/2024,BBC,France's Macron meets political leaders in search for PM,https://www.theguardian.com/commentisfree/2024/oct/18/france-best-bread-world-baker-marseille,"The Élysée Palace said ahead of Friday's talks that Mr Macron was ""on the side of the French"" and ""the will of their vote"". A large and stable...",0.499,POSITIVE,0.856,0.523,POSITIVE,0.996
07/26/2024,BBC,France arson attack: Hunting the attackers who sabotaged France's high-speed rail,https://www.reuters.com/business/media-telecom/investigators-search-netflix-offices-france-netherlands-source-2024-11-05/,"The sabotage attacks on the high-speed rail network will have come as a blow. He has vowed the attackers will all be quickly arrested, but so far he has not...",0.505,NEGATIVE,0.963,0.526,POSITIVE,0.655
11/14/2024,CBS News,Brief scuffle between fans mars France-Israel soccer match amid high security,https://www.espn.com/soccer/story/_/id/42442168/france-didier-deschamps-concerned-players-mental-health-kylian-mbappe,Some 4000 security forces were deployed to keep the peace in Paris as Israel's national soccer team faces France a week after antisemitic...,0.508,NEGATIVE,0.953,0.504,POSITIVE,0.899
11/19/2024,LiverpoolWorld,Liverpool star could become France captain due to Kylian Mbappe troubles,https://www.theguardian.com/world/article/2024/sep/05/michel-barnier-named-prime-minister-france,Liverpool FC news: The Liverpool star is certainly on the rise and could be rewarded with the captaincy.,0.5,NEGATIVE,0.988,0.514,POSITIVE,0.943
08/27/2024,BBC,French left backs protests after Macron rejects PM choice,https://www.bbc.com/news/articles/c8009e2z4xlo,"Some of France's left-wing leaders have backed protests against President Emmanuel Macron, after he refused to nominate a government led by the left-wing New...",0.498,NEGATIVE,0.989,0.519,POSITIVE,0.635
06/30/2024,BBC,French election: Le Pen's party now dominant force in France,https://www.lemonde.fr/en/environment/article/2024/11/12/drinking-water-in-france-threatened-with-non-compliance-due-to-forever-chemical_6732547_114.html,Analysis: Le Pen's party now dominant force in France ... Getty Images National Rally supporters fly French flags as the results of the first...,0.502,POSITIVE,0.998,0.499,NEGATIVE,0.997
10/23/2024,POLITICO.eu,France set to miss €3B mark for Ukraine aid,https://www.bbc.co.uk/news/live/c4gpxwd8z1xt,France will fall short of its pledge to donate up to €3 billion in military aid to Ukraine this year and is only on track for above €2 billion.,0.506,NEGATIVE,0.995,0.523,POSITIVE,0.957
10/30/2024,Al Jazeera,France’s hijab bans in sports ‘discriminatory’: UN experts,https://www.liverpoolworld.uk/sport/football/everton/everton-fans-rafael-benitez-claims-ring-true-after-france-victory-as-ex-star-shines-4871970,France's hijab bans in sports 'discriminatory': UN experts. 'Muslim women and girls who wear the hijab must have equal rights to participate in...,0.505,POSITIVE,0.595,0.503,POSITIVE,0.98
10/23/2024,POLITICO.eu,The great switcheroo: How France overtook Italy as the EU’s No. 1 budgetary basket case,https://www.bbc.com/news/articles/cj35y8d7vggo,"Diverging paths. On the surface, things really do seem to be getting better in Italy — while France really does seem to be getting worse. Last...",0.501,POSITIVE,0.985,0.519,POSITIVE,0.691
07/01/2024,Campus France,Tuition fees in France,https://www.bbc.com/news/articles/cd16en19gd3o,Tuition fees are low in public Higher education institutions because the French government subsidizes higher education. The true cost of...,0.497,POSITIVE,0.899,0.519,POSITIVE,0.902
11/13/2024,CNN,"After a year in France, these Americans wanted to come back. Until Trump",https://www.cbsnews.com/news/israel-france-paris-protests-soccer-match-amsterdam-antisemitic-attacks/,"California couple Joanna McIsaac-Kierklo and Ed Kierklo wanted to spend their later years in southern France, so they moved.",0.589,NEGATIVE,0.559,0.509,NEGATIVE,0.981
09/13/2024,BBC,Women in France moved by defiance of Gisèle Pelicot in mass rape trial,https://www.liverpoolworld.uk/sport/football/liverpool/liverpool-star-could-become-france-captain-due-to-kylian-mbappe-troubles-4872690,"Gisèle Pelicot has been at the centre of a trial in which 51 men are accused of raping her, including the man she was married to for 50 years.",0.501,POSITIVE,0.87,0.503,POSITIVE,0.603
08/29/2024,BBC,Telegram boss Pavel Durov banned from leaving France in criminal probe,https://www.bbc.com/news/articles/cevj87eypewo,"He has been placed under formal investigation as part of a probe into organised crime on the messaging app, French prosecutors say.",0.499,NEGATIVE,0.998,0.519,POSITIVE,0.873
10/23/2024,BBC,France's Mr Africa spills the beans on secret cash,https://www.bbc.com/news/articles/cd10g29l7y4o,"French-Lebanese lawyer Robert Bourgi answers to journalists questions outside Europe 1 radio station on September 12, 2011 in Paris.",0.511,NEGATIVE,0.654,0.519,POSITIVE,0.916
09/14/2024,Euractiv,France’s Barnier walks on eggshells in agreeing new immigration policy,https://www.politico.eu/article/france-miss-3-billion-mark-ukraine-aid-pledge-sebastien-lecornu-security-deal/,"New French Prime Minister Michel Barnier has yet to form a coalition government, and his potential allies are already divided on key issues – the least of...",0.552,POSITIVE,0.994,0.513,NEGATIVE,0.989
01/09/2024,BBC,France country profile,https://www.aljazeera.com/sports/2024/10/28/frances-hijab-bans-in-sports-discriminatory-un-experts,"France country profile ... France is known the world over for its cuisine, fashion, culture and language. A key player on the global stage and a...",0.5,POSITIVE,0.992,0.51,NEGATIVE,0.997
07/08/2024,BBC,After France’s election shock comes the real power struggle,https://www.politico.eu/article/france-italy-eu-budget-economy-deficit/,After France's election shock comes the real power struggle ... The drama and vitriol of France's sudden summer election is over. Now comes the...,0.509,POSITIVE,0.612,0.502,NEGATIVE,0.992
10/23/2024,BBC,France to cut Martinique prices over cost of living unrest,https://www.campusfrance.org/en/tuition-fees-France,Food costs are about 40% more in Martinique than in mainland France and the Rally for the Protection of Afro-Caribbean Peoples and Resources (...,0.505,NEGATIVE,0.964,0.498,POSITIVE,0.869
11/19/2024,مكتب أبوظبي الإعلامي,Crown Prince of Abu Dhabi holds discussions with President of France at G20 summit,https://www.cnn.com/2024/11/12/travel/video/california-couple-moved-to-france-trump-election-digvid,"His Highness Sheikh Khaled bin Mohamed bin Zayed Al Nahyan, Crown Prince of Abu Dhabi, has met with His Excellency Emmanuel Macron,...",0.505,POSITIVE,0.992,0.507,NEGATIVE,0.956
09/07/2024,BBC,France sees thousands protest over new centre-right PM Barnier,https://www.bbc.com/news/articles/cvg5g24rr6lo,Thousands protest in France over Macron's choice of PM ... Getty Images People take part in a demonstration against the appointment of right-wing...,0.546,NEGATIVE,0.982,0.519,POSITIVE,0.883
08/26/2024,The Guardian,Political chaos in France after Macron refuses to name PM from leftwing coalition,https://www.bbc.com/news/articles/c985ppy0znyo,Macron refuses to name PM from leftwing coalition. More talks to take place on Tuesday as president attempts to find a PM who can command cross-party support.,0.498,NEGATIVE,0.988,0.519,NEGATIVE,0.803
06/30/2024,BBC,France election: Far right hails lead and seeks majority,https://www.bbc.com/news/articles/czrm8r1k8nzo,France's far right celebrates lead and seeks majority ... France's far right is in pole position after the first round of parliamentary elections...,0.506,POSITIVE,0.989,0.519,POSITIVE,0.881
07/07/2024,OECD,France Economic Snapshot,https://www.euractiv.com/section/migration/news/frances-barnier-walks-on-eggshells-in-agreeing-new-immigration-policy/,"The snapshot offers a concise summary of France's economic trends and prospects, drawing from the OECD Economic Survey, Economic Outlook, and Economic...",0.503,POSITIVE,0.978,0.537,POSITIVE,0.625
07/29/2024,France 24,France probes possible involvement of far-left extremists in rail sabotage before Games ceremony,https://www.bbc.com/news/world-europe-17298730,"Saboteurs struck France's high-speed train network on Friday with pre-dawn attacks on signal substations and cables at critical points, causing...",0.501,NEGATIVE,0.845,0.544,POSITIVE,0.974
07/18/2024,Campus France,Organiser son séjour en tant que boursier,https://www.bbc.com/news/articles/c0vel0q7jv9o,Foreign scholars whose scholarship is managed by Campus France have access to a number of services that will make setting up and staying in France much easier.,0.499,POSITIVE,0.988,0.519,POSITIVE,0.866
07/08/2024,Financial Times,France and Britain are changing places,https://www.bbc.com/news/articles/cy80z1ppnjno,France and Britain are changing places ... Simply sign up to the Geopolitics myFT Digest -- delivered directly to your inbox. Britain and France...,0.499,NEGATIVE,0.824,0.519,POSITIVE,0.822
11/13/2024,beIN SPORTS,Upamecano Defends Mbappé: France Stands by Their Captain Amid Absence,https://www.mediaoffice.abudhabi/en/crown-prince-news/crown-prince-of-abu-dhabi-holds-discussions-with-president-of-france-at-g20-summit/,"The French defender defended his captain in the press conference, stating that they miss ""support"" for the Real Madrid player. France is...",0.498,POSITIVE,0.902,0.507,POSITIVE,0.595
08/21/2024,France 24,France’s summer break is ending – and the bitter fight to form a government is back,https://www.bbc.com/news/articles/clywrqr92dpo,President Emmanuel Macron launches negotiations with different party leaders this Friday in a latest effort to bring an end to six weeks of...,0.508,POSITIVE,0.519,0.519,POSITIVE,0.935
07/10/2024,OECD,OECD Economic Surveys: France 2024,https://www.theguardian.com/world/article/2024/aug/26/chaos-in-france-after-macron-refuses-to-name-prime-minister-from-leftwing-coalition,"In 2024, subdued external demand will limit exports while higher financing costs will continue to reduce private investment and consumption. In...",0.503,POSITIVE,0.997,0.511,NEGATIVE,0.966
11/18/2024,Eunews,"Von der Leyen at G20 pushes to close EU-Mercosur deal. Now Italy, too, looks to the no front led by France",https://www.bbc.com/news/articles/cx82n333ze7o,The Free Trade Agreement with the four Latin American countries has been at a standstill for nearly a quarter century.,0.504,NEGATIVE,0.985,0.519,POSITIVE,0.707
09/21/2024,BBC,French President Emmanuel Macron announces new right-wing government,https://www.oecd.org/en/topics/sub-issues/economic-surveys/france-economic-snapshot.html,"The new cabinet pulls in allies from the centre and right, despite left-wing parties winning France's election.",0.555,POSITIVE,0.704,0.501,POSITIVE,0.972
10/23/2024,The Guardian,Anti-fossil fuel comic that went viral in France arrives in UK,https://www.france24.com/en/france/20240729-far-left-extremists-likely-behind-france-rail-sabotage-minister-says,"Part history, part analysis, part vision for the future, World Without End weaves the story of humanity's rapacious appetite for fossil fuel energy.",0.513,NEGATIVE,0.724,0.509,NEGATIVE,0.929
10/23/2024,The Guardian,France’s foreign minister pledges support for Ukraine ‘victory plan’,https://www.campusfrance.org/en/organising-your-stay-as-a-scholarship-holder,France's foreign minister pledges support for Ukraine 'victory plan' ... France's foreign minister pledged his support for Ukraine's plan for...,0.51,POSITIVE,0.634,0.499,POSITIVE,0.686
09/05/2024,France 24,"The long political career of France's new prime minister, Michel Barnier",https://www.ft.com/content/5fde35fd-83e3-40db-9096-34f8d422f86e,"Formerly a foreign minister and the EU's Brexit negotiator, Michel Barnier has had a long political career under a series of centre-right...",0.56,POSITIVE,1.0,0.508,POSITIVE,0.942
07/27/2024,BBC,France trains cancelled as hunt for vandals continues,https://www.beinsports.com/en-us/soccer/uefa-nations-league/articles-video/upamecano-defends-mbapp%C3%A9-france-stands-by-their-captain-amid-absence-2024-11-12,Thousands more passengers could face delays or cancellations after an arson attack on France's train network on Friday.,0.498,NEGATIVE,0.716,0.506,POSITIVE,0.656
09/06/2024,Campus France,MOPGA 2025: Visiting Fellowship Program for early career researchers,https://www.france24.com/en/france/20240821-france-summer-break-iending-bitter-fight-form-government-back-macron,This eighth Make Our Planet Great Again (MOPGA) call for applications is intended to welcome at least 60 early career researchers wishing to carry out their...,0.508,POSITIVE,0.998,0.507,NEGATIVE,0.986
06/21/2024,The Economist,France election results: a surprising surge for the left leaves no clear winner,https://www.oecd.org/en/publications/oecd-economic-surveys-france-2024_bd96e2ed-en.html,"At the European Parliament elections on June 9th the RN won 30 seats whereas Mr Macron's coalition secured just 13. Before the election, it held 88 seats in...",0.505,POSITIVE,0.711,0.5,POSITIVE,0.973
07/16/2024,Amnesty International,France: Hijab bans in French sport expose discriminatory double standards ahead of Olympic and Paralympic Games,https://www.eunews.it/en/2024/11/18/von-der-leyen-at-g20-pushes-to-close-eu-mercosur-deal-now-italy-too-looks-to-the-no-front-led-by-france/,The ban on French women athletes who wear headscarves from competing at the Olympic Games breaches international human rights laws and...,0.511,NEGATIVE,0.99,0.503,NEGATIVE,0.998
07/07/2024,BBC,France's far right 'sad and disappointed' over election result,https://www.bbc.com/news/articles/c8rd52zl018o,"“We are sad, disappointed, struck down by this result,” said Rosa Gave, as she clutched a French flag. “We are victims of a dishonest alliance led by Macron to...",0.496,NEGATIVE,0.997,0.519,POSITIVE,0.911
07/02/2024,EMCDDA,French national focal point,https://www.theguardian.com/environment/2024/oct/19/world-without-end-fossil-fuel-arrives-uk-comic-france-nuclear,"The French Monitoring Centre for Drugs and Drug Addiction (Observatoire français des drogues et des tendances addictives, OFDT) has been entrusted, as an...",0.506,POSITIVE,1.0,0.521,NEGATIVE,0.896
10/23/2024,BBC,Treasure hunt for golden owl ends in France after 31 years,https://www.theguardian.com/world/2024/oct/19/france-foreign-minister-pledges-support-for-ukraine-victory-plan,An owl statuette which was buried 31 years ago as part of a treasure hunt has reportedly been found in France.,0.511,POSITIVE,0.592,0.519,NEGATIVE,0.651
10/23/2024,BBC,Gaza war: Macron calls to halt arms deliveries to Israel,https://www.france24.com/en/france/20240905-france-new-pm-the-french-joe-biden,"French President Emmanuel Macron called for a halt on arms deliveries to Israel for use in Gaza on Saturday, prompting swift criticism from Israeli Prime...",0.507,NEGATIVE,0.818,0.534,POSITIVE,0.982
06/18/2024,The Economist,How bad could things get in France?,https://www.bbc.com/news/articles/cy08dp4kl9mo,"The commission's officials have reason to do so. France has an American-style deficit of 5% of GDP, which its central bank expects to come down...",0.51,NEGATIVE,0.989,0.519,POSITIVE,0.982
10/23/2024,France 24,France's far-right leader Marine Le Pen goes on trial in much-awaited EU embezzlement case,https://www.campusfrance.org/en/mopga-2025,French far-right leader Marine Le Pen denied violating any rules as she and her National Rally party and two dozen others went on trial on...,0.506,NEGATIVE,0.522,0.499,POSITIVE,0.966
10/23/2024,France 24,France orders more deportation flights to Africa from Indian Ocean island of Mayotte,https://www.economist.com/interactive/france-elections-2024-polls-macron-le-pen,French Interior Minister Bruno Retailleau has ordered local officials in the overseas territory of Mayotte to deport illegal migrants from...,0.522,NEGATIVE,0.996,0.505,POSITIVE,0.978
10/23/2024,Space Force (.mil),France joins Space Multinational Force-Operation Olympic Defender,https://www.amnesty.org/en/latest/news/2024/07/france-hijab-bans-olympic-and-paralympic/,The multinational named operation represents a growing commitment among the closest allies in space to jointly strengthen defenses and deter aggression.,0.507,POSITIVE,0.964,0.508,NEGATIVE,0.941
11/19/2024,BNN Bloomberg,"Poland, France to Discuss Concerns Over Mercosur Trade Deal",https://www.bbc.com/news/articles/cllyq3lzvg8o,French and Polish agriculture ministers will meet in Warsaw in the coming days to discuss their respective lists of objections to a trade...,0.519,POSITIVE,0.744,0.519,POSITIVE,0.87
11/13/2024,Le Monde.fr,School principal recounts 'fatwa' that led to beheading of French teacher,https://www.euda.europa.eu/about/partners/reitox/france_en,Audrey F. documented every event during the 10 days that led to the killing of Samuel Paty in October 2020.,0.503,NEGATIVE,0.998,0.501,POSITIVE,0.959
07/07/2024,The Guardian,France election: surprise win for leftwing alliance keeps Le Pen’s far right from power,https://www.bbc.com/news/articles/cvglkr4p578o,"The surprise result for the leftwing New Popular Front – which won 182 seats, followed by president Emmanuel Macron's centrist Together alliance...",0.507,POSITIVE,0.974,0.519,POSITIVE,0.936
10/23/2024,BBC,Osama Bin Laden's son banned from re-entering France,https://www.bbc.com/news/articles/cjr3zd4d8y5o,Osama Bin Laden's son banned from re-entering France ... Getty Images Omar Bin Laden speaks to a reporter with his artworks in the background.,0.501,NEGATIVE,0.998,0.519,POSITIVE,0.895
05/03/2024,Ministère de l'Europe et des Affaires étrangères,Humanitarian Strategy of France (2023-2027),https://www.economist.com/finance-and-economics/2024/06/18/how-bad-could-things-get-in-france,The 2023-2027 Humanitarian Strategy of the French Republic is an opportunity to review the terms of humanitarian responses to adapt them to new challenges.,0.528,POSITIVE,0.999,0.509,NEGATIVE,0.961
07/05/2024,BBC,Fifty violent attacks shock country ahead of crunch vote,https://www.france24.com/en/france/20240930-france-s-marine-le-pen-goes-on-trial-in-much-awaited-eu-embezzlement-case,Fifty violent attacks shock France ahead of crunch vote ... More than 50 candidates and activists in France have come under physical attack in the...,0.51,NEGATIVE,0.515,0.505,NEGATIVE,0.858
07/01/2024,BBC,French election latest: France's parties pull candidates and trade votes in bid to stop National Rally election victory,https://www.france24.com/en/france/20241003-france-orders-more-deportation-flights-to-africa-from-indian-ocean-island-of-mayotte-bruno-retailleau-migrants,The National Rally came top in an unprecedented victory leaving President Emmanuel Macron to join together with political opponents of France's hard-right to...,0.509,NEGATIVE,0.98,0.513,NEGATIVE,0.993
11/19/2024,PM India,PM meets with President of France,https://www.spaceforce.mil/News/Article-Display/Article/3935846/france-joins-space-multinational-force-operation-olympic-defender/,"Prime Minister Shri Narendra Modi met today with the President of the French Republic, H.E. Mr. Emmanuel Macron, on the sidelines of the G20...",0.504,POSITIVE,0.979,0.509,POSITIVE,0.956
10/23/2024,POLITICO.eu,France’s army faces deterrence test against Putin’s Russia,https://www.bnnbloomberg.ca/investing/commodities/2024/11/19/poland-france-to-discuss-concerns-over-mercosur-trade-deal/,"France's army faces deterrence test against Putin's Russia. In May, thousands of French soldiers will need to get to Romania in 10 days to test...",0.521,NEGATIVE,0.88,0.513,NEGATIVE,0.595
11/14/2024,RUGBY.com.au,"Barrett, Fickou return for All Blacks - France blockbuster Stade de France clash",https://www.lemonde.fr/en/france/article/2024/11/13/school-principal-recounts-fatwa-that-led-to-beheading-of-french-teacher_6732679_7.html,"France head coach Fabien Galthie said on Thursday Gael Fickou was ""a leader"" as the experienced centre was named among four changes for this...",0.503,POSITIVE,0.944,0.502,NEGATIVE,0.998
10/23/2024,Al Jazeera,France’s Macron calls for arms sales ban on Israel as Gaza war nears a year,https://www.theguardian.com/world/article/2024/jul/07/exit-poll-shows-surprise-win-for-left-wing-alliance-in-french-election,France's Macron calls for arms sales ban on Israel as Gaza war nears a year. The French president also criticises Israel's decision to send...,0.604,NEGATIVE,0.908,0.51,NEGATIVE,0.891
06/26/2024,U.S. Department of State (.gov),2023 Report on International Religious Freedom: France,https://www.bbc.com/news/articles/c3dvzmvneyjo,"On December 29, the government announced that as of January 1, 2024, the country would no longer accept foreign imams to practice in France.",0.515,POSITIVE,0.998,0.519,POSITIVE,0.923
10/23/2024,Le Monde.fr,"In France, senior citizens are (almost) king",https://www.diplomatie.gouv.fr/en/french-foreign-policy/emergency-humanitarian-action/humanitarian-strategy-of-france-2023-2027/,"In France, senior citizens are (almost) king. The aging population is absorbing an increasingly large share of the country's resources, to the...",0.501,POSITIVE,0.997,0.508,POSITIVE,0.985
11/14/2024,Lonely Planet,"A first-time guide to Île de Ré, France",https://www.bbc.com/news/articles/c4ngxeyxd9go,Top things to do in Île de Ré · Kayak the marshes at Loix · Explore the pretty streets of Saint-Martin-de-Ré · Learn to surf at Le Bois Plage · Eat oysters in...,0.521,POSITIVE,1.0,0.519,NEGATIVE,0.568
10/23/2024,The Guardian,France’s 31-year treasure hunt for a buried owl statue finally ends,https://www.bbc.co.uk/news/live/cn087x77g1dt,"The quest for the golden owl, one of the world's longest-running treasure hunts, appears finally to be over.",0.569,POSITIVE,0.989,0.523,POSITIVE,0.929
02/28/2024,European Coalition for Corporate Justice - ECCJ,France strikes again to undermine the CSDDD,https://www.pmindia.gov.in/en/news_updates/pm-meets-with-president-of-france/?comment=disable,France is once again attempting to sabotage the adoption of the European Corporate Sustainability Due Diligence Directive (CSDDD).,0.5,NEGATIVE,0.995,0.51,NEGATIVE,0.811
07/08/2024,France 24,France’s leftist New Popular Front wins a shock victory – but now the hard part begins,https://www.politico.eu/article/frances-emmanuel-macron-army-transformation-putin-russia-nato/,"France's New Popular Front has won the largest number of seats in the final round of snap parliamentary elections, leaving behind the...",0.543,NEGATIVE,0.931,0.511,POSITIVE,0.945
08/24/2024,BBC,French police arrest synagogue blast suspect,https://www.rugby.com.au/news/all-blacks-france-teams-beauden-barrett-gael-fickou-blockbuster-stade-de-france-clash-20241114,"The man was shot and injured by police after he opened fire on the officers in southern France, reports say.",0.498,NEGATIVE,0.981,0.507,POSITIVE,0.994
10/30/2024,NPR,How France uncovered the mystery of the forbidden photos of Nazi-occupied Paris,https://www.aljazeera.com/news/2024/10/6/frances-macron-calls-for-arms-sales-ban-on-israel-as-gaza-war-nears-a-year,"Broussard discovered Minot had taken the photos along with his wife, Marthe, who also worked at Le Printemps. They printed them in the store's...",0.499,POSITIVE,0.966,0.579,NEGATIVE,0.909
08/29/2024,The Guardian,Telegram CEO charged in France for ‘allowing criminal activity’ on messaging app,https://www.state.gov/reports/2023-report-on-international-religious-freedom/france/,"Pavel Durov, who has French citizenship, faces prosecution over alleged failure to suppress spread of sexual images of children and calls...",0.513,NEGATIVE,0.998,0.508,POSITIVE,0.805
05/10/2024,France ONU,France voted in favor of the draft resolution providing new rights to the (...),https://www.lemonde.fr/en/economy/article/2024/10/21/in-france-seniors-are-almost-king_6729967_19.html,France voted in favor of the draft resolution proposed by the United Arab Emirates. This provides new rights on the Observer State of...,0.556,POSITIVE,0.863,0.501,POSITIVE,0.876
09/04/2024,Banque de France,Financial services: The European mysterious gap,https://www.lonelyplanet.com/articles/guide-to-ile-de-re-france,"It is marked by a mysterious and increasing gap: the more reasons we have to go forward on financial services, the less progress we make.",0.592,POSITIVE,0.988,0.506,POSITIVE,0.961
03/04/2024,BBC,France makes abortion a constitutional right,https://www.theguardian.com/world/2024/oct/03/france-treasure-hunt-buried-owl-statue-ends,France becomes the first country to explicitly include the right to terminate a pregnancy in its constitution.,0.509,POSITIVE,0.988,0.513,NEGATIVE,0.935
09/16/2024,POLITICO.eu,"France’s next European commissioner: Breton out, Séjourné in",https://corporatejustice.org/news/france-strikes-again-to-undermine-the-csddd/,Outgoing French Minister of Foreign Affairs Stéphane Séjourné will replace Thierry Breton as France's nominee for European commissioner.,0.525,POSITIVE,0.986,0.511,NEGATIVE,0.999
08/07/2024,Nature,Human genetic structure in Northwest France provides new insights into West European historical demography,https://www.france24.com/en/france/20240707-france-s-leftist-new-popular-front-wins-a-shock-victory-%E2%80%93-but-now-the-hard-part-begins,We found extensive fine-scale population structure across Brittany and the downstream Loire basin and increased population differentiation.,0.543,POSITIVE,1.0,0.528,NEGATIVE,0.532
08/28/2024,POLITICO.eu,"France charges Telegram CEO Pavel Durov, releases him on €5M bail",https://www.bbc.com/news/articles/c5y3d4v43gjo,French authorities on Wednesday indicted Telegram CEO Pavel Durov with six charges related to illicit activity on the app. Durov was also released from custody...,0.514,NEGATIVE,0.964,0.519,POSITIVE,0.728
